"level","character","readings_on","readings_kun","meaning"
"N1","暁","{""ぎょう"",""きょう""}","{""あかつき"",""さと.る""}","Daybreak; Dawn; In The Event"
"N1","傑","{""けつ""}","{""すぐ.れる""}","Greatness; Excellence"
"N1","錠","{""じょう""}","{}","Lock; Fetters; Shackles"
"N1","凌","{""りょう""}","{""しの.ぐ""}","Endure; Keep (rain)out; Stave Off; Tide Over; Defy; Slight; Surpass"
"N1","瑞","{""ずい"",""すい""}","{""みず-"",""しるし""}","Congratulations"
"N1","璃","{""り""}","{}","Glassy; Lapis Lazuli"
"N1","遷","{""せん""}","{""うつ.る"",""うつ.す"",""みやこがえ""}","Transition; Move; Change"
"N1","拙","{""せつ""}","{""つたな.い""}","Bungling; Clumsy; Unskillful"
"N1","峠","{}","{""とうげ""}","Mountain Peak; Mountain Pass; Climax; Crest; (kokuji)"
"N1","篤","{""とく""}","{""あつ.い""}","Fervent; Kind; Cordial; Serious; Deliberate"
"N1","叔","{""しゅく""}","{}","Uncle; Youth"
"N1","雌","{""し""}","{""め-"",""めす"",""めん""}","Feminine; Female"
"N1","堪","{""かん"",""たん""}","{""た.える"",""たま.る"",""こら.える"",""こた.える""}","Withstand; Endure; Support; Resist"
"N1","吟","{""ぎん""}","{}","Versify; Singing; Recital"
"N1","甚","{""じん""}","{""はなは.だ"",""はなは.だしい""}","Tremendously; Very; Great; Exceedingly"
"N1","崇","{""すう""}","{""あが.める""}","Adore; Respect; Revere; Worship"
"N1","漆","{""しつ""}","{""うるし""}","Lacquer; Varnish; Seven"
"N1","岬","{""こう""}","{""みさき""}","Headland; Cape; Spit; Promontory"
"N1","紡","{""ぼう""}","{""つむ.ぐ""}","Spinning"
"N1","礁","{""しょう""}","{}","Reef; Sunken Rock"
"N1","屯","{""とん""}","{""たむろ""}","Barracks; Police Station; Camp; Ton"
"N1","姻","{""いん""}","{}","Matrimony; Marry"
"N1","擬","{""ぎ""}","{""まが.い"",""もど.き""}","Mimic; Aim (a Gun) At; Nominate; Imitate"
"N1","睦","{""ぼく"",""もく""}","{""むつ.まじい"",""むつ.む"",""むつ.ぶ""}","Intimate; Friendly; Harmonious"
"N1","閑","{""かん""}","{}","Leisure"
"N1","曹","{""そう"",""ぞう""}","{}","Office; Official; Comrade; Fellow"
"N1","詠","{""えい""}","{""よ.む"",""うた.う""}","Recitation; Poem; Song; Composing"
"N1","卑","{""ひ""}","{""いや.しい"",""いや.しむ"",""いや.しめる""}","Lowly; Base; Vile; Vulgar"
"N1","侮","{""ぶ""}","{""あなど.る"",""あなず.る""}","Scorn; Despise; Make Light Of; Contempt"
"N1","鋳","{""ちゅう"",""い"",""しゅ"",""しゅう""}","{""い.る""}","Casting; Mint"
"N1","胆","{""たん""}","{""きも""}","Gall Bladder; Courage; Pluck; Nerve"
"N1","浪","{""ろう""}","{}","Wandering; Waves; Billows; Reckless; Unrestrained"
"N1","禍","{""か""}","{""わざわい""}","Calamity; Misfortune; Evil; Curse"
"N1","酪","{""らく""}","{}","Dairy Products; Whey; Broth; Fruit Juice"
"N1","憧","{""しょう"",""とう"",""どう""}","{""あこが.れる""}","Yearn After; Long For; Aspire To; Admire; Adore"
"N1","慶","{""けい""}","{""よろこ.び""}","Jubilation; Congratulate; Rejoice; Be Happy"
"N1","亜","{""あ""}","{""つ.ぐ""}","Asia; Rank Next; Come After; -ous"
"N1","汰","{""た"",""たい""}","{""おご.る"",""にご.る"",""よな.げる""}","Washing; Sieving; Filtering; Weeding Out; Luxury"
"N1","梓","{""し""}","{""あずさ""}","Catalpa Tree; Woodblock Printing"
"N1","沙","{""さ"",""しゃ""}","{""すな"",""よなげる""}","Sand"
"N1","逝","{""せい""}","{""ゆ.く"",""い.く""}","Departed; Die"
"N1","匿","{""とく""}","{""かくま.う""}","Hide; Shelter; Shield"
"N1","寡","{""か""}","{}","Widow; Minority; Few"
"N1","痢","{""り""}","{}","Diarrhea"
"N1","坑","{""こう""}","{}","Pit; Hole"
"N1","藍","{""らん""}","{""あい""}","Indigo"
"N1","畔","{""はん""}","{""あぜ"",""くろ"",""ほとり""}","Paddy Ridge; Levee"
"N1","唄","{""ばい""}","{""うた"",""うた.う""}","Song; Ballad"
"N1","拷","{""ごう""}","{}","Torture; Beat"
"N1","渓","{""けい""}","{""たに"",""たにがわ""}","Mountain Stream; Valley"
"N1","廉","{""れん""}","{}","Bargain; Reason; Charge; Suspicion; Point; Account; Purity; Honest; Low Price; Cheap; Rested; Contented; Peaceful"
"N1","謹","{""きん""}","{""つつし.む""}","Discreet; Reverently; Humbly"
"N1","湧","{""ゆう"",""よう"",""ゆ""}","{""わ.く""}","Boil; Ferment; Seethe; Uproar; Breed"
"N1","醜","{""しゅう""}","{""みにく.い"",""しこ""}","Ugly; Unclean; Shame; Bad Looking"
"N1","升","{""しょう""}","{""ます""}","Measuring Box; 1.8 Liter"
"N1","殉","{""じゅん""}","{}","Martyrdom; Follow By Resigning"
"N1","煩","{""はん"",""ぼん""}","{""わずら.う"",""わずら.わす"",""うるさ.がる"",""うるさ.い""}","Anxiety; Trouble; Worry; Pain; Ill; Annoy; Nuisance; Irksome"
"N1","劾","{""がい""}","{}","Censure; Criminal Investigation"
"N1","桟","{""さん"",""せん""}","{""かけはし""}","Scaffold; Cleat; Frame; Jetty; Bolt (door)"
"N1","婿","{""せい""}","{""むこ""}","Bridegroom; Son-in-law"
"N1","慕","{""ぼ""}","{""した.う""}","Pining; Yearn For; Love Dearly; Adore"
"N1","罷","{""ひ""}","{""まか.り-"",""や.める""}","Quit; Stop; Leave; Withdraw; Go"
"N1","矯","{""きょう""}","{""た.める""}","Rectify; Straighten; Correct; Reform; Cure; Control; Pretend; Falsify"
"N1","某","{""ぼう""}","{""それがし"",""なにがし""}","So-and-so; One; A Certain; That Person"
"N1","囚","{""しゅう""}","{""とら.われる""}","Captured; Criminal; Arrest; Catch"
"N1","泌","{""ひつ"",""ひ""}","{}","Ooze; Flow; Soak In; Penetrate; Secrete"
"N1","漸","{""ぜん""}","{""ようや.く"",""やや"",""ようよ.う"",""すす.む""}","Steadily; Gradually Advancing; Finally; Barely"
"N1","藻","{""そう""}","{""も""}","Seaweed; Duckweed"
"N1","妄","{""もう"",""ぼう""}","{""みだ.りに""}","Delusion; Unnecessarily; Without Authority; Reckless"
"N1","蛮","{""ばん""}","{""えびす""}","Barbarian"
"N1","倹","{""けん""}","{""つま.しい"",""つづまやか""}","Frugal; Economy; Thrifty"
"N1","渥","{""あく""}","{""あつ.い"",""うるお.う""}","Kindness; Moisten"
"N1","旭","{""きょく""}","{""あさひ""}","Rising Sun; Morning Sun"
"N1","絢","{""けん""}","{}","Brilliant Fabric Design"
"N1","鮎","{""でん"",""ねん""}","{""あゆ"",""なまず""}","Freshwater Trout; Smelt"
"N1","惟","{""い"",""ゆい""}","{""おも.んみる"",""これ"",""おも.うに""}","Consider; Reflect; Think"
"N1","亥","{""がい"",""かい""}","{""い""}","Sign Of The Hog; 9-11pm; Twelfth Sign Of The Chinese Zodiac"
"N1","郁","{""いく""}","{}","Cultural Progress; Perfume"
"N1","磯","{""き""}","{""いそ""}","Seashore; Beach"
"N1","壱","{""いち"",""いつ""}","{""ひとつ""}","One (in Documents)"
"N1","允","{""いん""}","{""じょう"",""まこと.に"",""ゆるす""}","License; Sincerity; Permit"
"N1","胤","{""いん""}","{""たね""}","Descendent; Issue; Offspring"
"N1","韻","{""いん""}","{}","Rhyme; Elegance; Tone"
"N1","卯","{""ぼう"",""もう""}","{""う""}","Sign Of The Hare Or Rabbit; Fourth Sign Of Chinese Zodiac; 5-7am; East"
"N1","丑","{""ちゅう""}","{""うし""}","Sign Of The Ox Or Cow; 1-3am; Second Sign Of Chinese Zodiac"
"N1","叡","{""えい""}","{""あき.らか""}","Intelligence; Imperial"
"N1","謁","{""えつ""}","{}","Audience; Audience (with King)"
"N1","艶","{""えん""}","{""つや"",""なま.めかしい"",""あで.やか"",""つや.めく"",""なま.めく""}","Glossy; Luster; Glaze; Polish; Charm; Colorful; Captivating"
"N1","苑","{""えん"",""おん""}","{""その"",""う.つ""}","Garden; Farm; Park"
"N1","於","{""お"",""よ""}","{""おい.て"",""お.ける"",""ああ"",""より""}","At; In; On; As For"
"N1","旺","{""おう"",""きょう"",""ごう""}","{""かがや.き"",""うつくし.い"",""さかん""}","Flourishing; Successful; Beautiful; Vigorous"
"N1","翁","{""おう""}","{""おきな""}","Venerable Old Man"
"N1","伽","{""か"",""が"",""きゃ"",""ぎゃ""}","{""とぎ""}","Nursing; Attending; Entertainer"
"N1","箇","{""か"",""こ""}","{}","Counter For Articles"
"N1","茄","{""か""}","{}","Eggplant"
"N1","霞","{""か"",""げ""}","{""かすみ"",""かす.む""}","Be Hazy; Grow Dim; Blurred"
"N1","魁","{""かい""}","{""さきがけ"",""かしら""}","Charging Ahead Of Others"
"N1","凱","{""がい"",""かい""}","{""かちどき"",""やわらぐ""}","Victory Song"
"N1","馨","{""けい"",""きょう""}","{""かお.る"",""かおり""}","Fragrant; Balmy; Favourable"
"N1","嚇","{""かく""}","{""おど.す""}","Menacing; Dignity; Majesty; Threaten"
"N1","褐","{""かつ""}","{}","Brown; Woollen Kimono"
"N1","叶","{""きょう""}","{""かな.える"",""かな.う""}","Grant; Answer"
"N1","樺","{""か""}","{""かば"",""かんば""}","Birch; Dark Red"
"N1","茅","{""ぼう"",""みょう""}","{""かや"",""ちがや""}","Miscanthus Reed"
"N1","侃","{""かん""}","{""つよ.い""}","Strong; Just; Righteous; Peace-loving"
"N1","棺","{""かん""}","{}","Coffin; Casket"
"N1","莞","{""かん""}","{""い""}","Smiling; Reed Used To Cover Tatami"
"N1","巌","{""がん""}","{""いわ"",""いわお"",""けわ.しい""}","Rock; Crag; Boulder"
"N1","嬉","{""き""}","{""うれ.しい"",""たの.しむ""}","Glad; Pleased; Rejoice"
"N1","毅","{""き"",""ぎ""}","{""つよ.い""}","Strong"
"N1","稀","{""き"",""け""}","{""まれ"",""まばら""}","Rare; Phenomenal; Dilute (acid)"
"N1","誼","{""ぎ""}","{""よしみ"",""よい""}","Friendship; Intimacy"
"N1","鞠","{""きく"",""きゅう""}","{""まり""}","Ball"
"N1","橘","{""きつ""}","{""たちばな""}","Mandarin Orange"
"N1","亨","{""こう"",""きょう"",""ほう""}","{""とお.る""}","Pass Through; Go Smoothly"
"N1","匡","{""きょう"",""おう""}","{""すく.う""}","Correct; Save; Assist"
"N1","喬","{""きょう""}","{""たか.い""}","High; Boasting"
"N1","尭","{""ぎょう""}","{""たか.い""}","High; Far"
"N1","桐","{""とう"",""どう""}","{""きり""}","Paulownia"
"N1","斤","{""きん""}","{}","Axe; 1.32 Lb; Catty; Counter For Loaves Of Bread; Axe Radical (no. 69)"
"N1","欣","{""きん"",""ごん"",""こん""}","{""よろこ.ぶ"",""よろこ.び""}","Take Pleasure In; Rejoice"
"N1","欽","{""きん"",""こん""}","{""つつし.む""}","Respect; Revere; Long For"
"N1","芹","{""きん""}","{""せり""}","Parsley"
"N1","衿","{""きん"",""こん""}","{""えり""}","Neck; Collar; Lapel"
"N1","玖","{""きゅう"",""く""}","{}","Beautiful Black Jewel; Nine"
"N1","虞","{""ぐ""}","{""おそれ"",""おもんぱか.る"",""はか.る"",""うれ.える"",""あざむ.く"",""あやま.る"",""のぞ.む"",""たの.しむ""}","Fear; Uneasiness; Anxiety; Concern; Expectation; Consideration"
"N1","栗","{""りつ"",""り""}","{""くり"",""おののく""}","Chestnut"
"N1","薫","{""くん""}","{""かお.る""}","Send Forth Fragrance; Fragrant; Be Scented; Smoke (tobacco)"
"N1","袈","{""け"",""か""}","{}","A Coarse Camlet"
"N1","圭","{""けい"",""け""}","{}","Square Jewel; Corner; Angle; Edge"
"N1","慧","{""けい"",""え""}","{""さとい""}","Wise"
"N1","桂","{""けい""}","{""かつら""}","Japanese Judas-tree; Cinnamon Tree"
"N1","絃","{""げん""}","{""いと""}","String; Cord; Samisen Music"
"N1","伍","{""ご""}","{""いつつ""}","Five; Five-man Squad; File; Line"
"N1","梧","{""ご""}","{""あおぎり""}","Chinese Parasol Tree; Phoenix Tree"
"N1","瑚","{""こ"",""ご""}","{}","Ancestral Offering Receptacle; Coral"
"N1","侯","{""こう""}","{}","Marquis; Lord; Daimyo"
"N1","倖","{""こう""}","{""しあわ.せ"",""さいわ.い""}","Happiness; Luck"
"N1","宏","{""こう""}","{""ひろ.い""}","Wide; Large"
"N1","弘","{""こう"",""ぐ""}","{""ひろ.い""}","Vast; Broad; Wide"
"N1","昂","{""こう"",""ごう""}","{""あ.がる"",""たか.い"",""たか.ぶる""}","Rise"
"N1","晃","{""こう""}","{""あきらか""}","Clear"
"N1","浩","{""こう""}","{""おおき.い"",""ひろ.い""}","Wide Expanse; Abundance; Vigorous"
"N1","紘","{""こう""}","{""おおづな"",""つな"",""つなぐ""}","Large"
"N1","鴻","{""こう"",""ごう""}","{""おおとり"",""ひしくい"",""おおがり""}","Large Bird; Wild Goose; Large; Great; Powerful; Prosperous"
"N1","墾","{""こん""}","{""は.る"",""ひら.く""}","Ground-breaking; Open Up Farmland"
"N1","嵯","{""さ"",""し""}","{}","Steep; Craggy; Rugged"
"N1","瑳","{""さ""}","{""みが.く""}","Polish; Brilliant White Luster Of A Gem; Artful Smile"
"N1","裟","{""さ"",""しゃ""}","{}","Buddhist Surplice"
"N1","采","{""さい""}","{""と.る"",""いろどり""}","Dice; Form; Appearance; Take; Gather; Coloring"
"N1","冴","{""ご"",""こ""}","{""さ.える"",""こお.る"",""ひ.える""}","Be Clear; Serene; Cold; Skilful"
"N1","朔","{""さく""}","{""ついたち""}","Conjunction (astronomy); First Day Of Month; North"
"N1","笹","{}","{""ささ""}","Bamboo Grass; (kokuji)"
"N1","皐","{""こう""}","{""さつき""}","Swamp; Shore"
"N1","燦","{""さん""}","{""さん.たる"",""あき.らか"",""きらめ.く"",""きら.めく""}","Brilliant"
"N1","蚕","{""さん"",""てん""}","{""かいこ"",""こ""}","Silkworm"
"N1","嗣","{""し""}","{}","Heir; Succeed"
"N1","肢","{""し""}","{}","Limb; Arms & Legs"
"N1","賜","{""し""}","{""たまわ.る"",""たま.う"",""たも.う""}","Grant; Gift; Boon; Results"
"N1","爾","{""じ"",""に""}","{""なんじ"",""しかり"",""その"",""のみ"",""おれ"",""しか""}","You; Thou; Second Person"
"N1","蒔","{""し"",""じ""}","{""う.える"",""ま.く""}","Sow (seeds)"
"N1","汐","{""せき""}","{""しお"",""うしお"",""せい""}","Eventide; Tide; Salt Water; Opportunity"
"N1","偲","{""さい"",""し""}","{""しの.ぶ""}","Recollect; Remember"
"N1","紗","{""さ"",""しゃ""}","{""うすぎぬ""}","Gauze; Gossamer"
"N1","勺","{""しゃく""}","{}","Ladle; One Tenth Of A Go; Dip"
"N1","爵","{""しゃく""}","{}","Baron; Peerage; Court Rank"
"N1","儒","{""じゅ""}","{}","Confucian"
"N1","愁","{""しゅう""}","{""うれ.える"",""うれ.い""}","Distress; Grieve; Lament; Be Anxious"
"N1","洲","{""しゅう"",""す""}","{""しま""}","Continent; Sandbar; Island; Country"
"N1","峻","{""しゅん""}","{""けわ.しい"",""たか.い""}","High; Steep"
"N1","竣","{""どう"",""しゅん""}","{""わらわ"",""わらべ"",""おわ.る""}","End; Finish"
"N1","舜","{""しゅん""}","{}","Type Of Morning Glory; Rose Of Sharon; Althea"
"N1","淳","{""じゅん"",""しゅん""}","{""あつ.い""}","Pure"
"N1","遵","{""じゅん""}","{}","Abide By; Follow; Obey; Learn"
"N1","渚","{""しょ""}","{""なぎさ""}","Strand; Beach; Shore"
"N1","恕","{""じょ"",""しょ""}","{""ゆる.す""}","Excuse; Tolerate; Forgive"
"N1","宵","{""しょう""}","{""よい""}","Wee Hours; Evening; Early Night"
"N1","抄","{""しょう""}","{}","Extract; Selection; Summary; Copy; Spread Thin"
"N1","捷","{""しょう"",""そう""}","{""はや.い""}","Victory; Fast"
"N1","梢","{""しょう""}","{""こずえ"",""くすのき""}","Treetops; Twig"
"N1","硝","{""しょう""}","{}","Nitrate; Saltpeter"
"N1","菖","{""しょう""}","{}","Iris"
"N1","蕉","{""しょう""}","{}","Banana; Plantain"
"N1","詔","{""しょう""}","{""みことのり""}","Imperial Edict"
"N1","丞","{""じょう"",""しょう""}","{""すく.う"",""たす.ける""}","Help"
"N1","穣","{""じょう""}","{""わら"",""ゆたか""}","Good Crops; Prosperity; 10**28"
"N1","晋","{""しん""}","{""すす.む""}","Advance"
"N1","榛","{""しん"",""はん""}","{""はしばみ"",""はり""}","Hazelnut; Filbert"
"N1","秦","{""しん""}","{""はた""}","Manchu Dynasty; Name Given To Naturalized Foreigners"
"N1","薪","{""しん""}","{""たきぎ"",""まき""}","Fuel; Firewood; Kindling"
"N1","翠","{""すい""}","{""かわせみ"",""みどり""}","Green; Kingfisher"
"N1","錘","{""すい""}","{""つむ"",""おもり""}","Weight; Plumb Bob; Sinker; Spindle"
"N1","嵩","{""すう"",""しゅう""}","{""かさ"",""かさ.む"",""たか.い""}","Be Aggravated; Grow Worse; Grow Bulky; Swell"
"N1","雛","{""すう"",""す"",""じゅ""}","{""ひな"",""ひよこ""}","Chick; Squab; Duckling; Doll"
"N1","畝","{""ぼう"",""ほ"",""も"",""む""}","{""せ"",""うね""}","Furrow; Thirty Tsubo; Ridge; Rib"
"N1","斥","{""せき""}","{""しりぞ.ける""}","Reject; Retreat; Recede; Withdraw; Repel; Repulse"
"N1","碩","{""せき""}","{""おお.きい""}","Large; Great; Eminent"
"N1","銑","{""せん""}","{}","Pig Iron"
"N1","繕","{""ぜん""}","{""つくろ.う""}","Darning; Repair; Mend; Trim; Tidy Up; Adjust"
"N1","塑","{""そ""}","{""でく""}","Model; Molding"
"N1","惣","{""そう""}","{""すべ.て""}","All"
"N1","綜","{""そう""}","{""おさ.める"",""す.べる""}","Rule; Synthesize"
"N1","黛","{""たい""}","{""まゆずみ""}","Blackened Eyebrows"
"N1","鯛","{""ちょう""}","{""たい""}","Sea Bream; Red Snapper"
"N1","鷹","{""よう"",""おう""}","{""たか""}","Hawk"
"N1","啄","{""たく"",""つく"",""とく""}","{""ついば.む"",""つつ.く""}","Peck; Pick Up"
"N1","琢","{""たく""}","{""みが.く""}","Polish"
"N1","只","{""し""}","{""ただ""}","Only; Free; In Addition"
"N1","但","{""たん""}","{""ただ.し""}","However; But"
"N1","辰","{""しん"",""じん""}","{""たつ""}","Sign Of The Dragon; 7-9am; Fifth Sign Of Chinese Zodiac; Shin Dragon Radical (no. 161)"
"N1","巽","{""そん""}","{""たつみ""}","Southeast"
"N1","檀","{""だん"",""たん""}","{""まゆみ""}","Cedar; Sandlewood; Spindle Tree"
"N1","逐","{""ちく""}","{}","Pursue; Drive Away; Chase; Accomplish; Attain; Commit"
"N1","嫡","{""ちゃく"",""てき""}","{}","Legitimate Wife; Direct Descent (non-bastard)"
"N1","衷","{""ちゅう""}","{}","Inmost; Heart; Mind; Inside"
"N1","猪","{""ちょ""}","{""い"",""いのしし""}","Boar"
"N1","暢","{""ちょう""}","{""のび.る""}","Stretch"
"N1","脹","{""ちょう""}","{""は.れる"",""ふく.らむ"",""ふく.れる""}","Dilate; Distend; Bulge; Fill Out; Swell"
"N1","勅","{""ちょく""}","{""いまし.める"",""みことのり""}","Imperial Order"
"N1","朕","{""ちん""}","{}","Majestic Plural; Imperial We"
"N1","槻","{""き""}","{""つき""}","Zelkova Tree"
"N1","蔦","{""ちょう""}","{""つた""}","Vine; Ivy"
"N1","椿","{""ちん"",""ちゅん""}","{""つばき""}","Camellia"
"N1","紬","{""ちゅう""}","{""つむぎ"",""つむ.ぐ""}","Pongee (a Knotted Silk Cloth)"
"N1","悌","{""てい"",""だい""}","{}","Serving Our Elders"
"N1","禎","{""てい""}","{""さいわ.い""}","Happiness; Blessed; Good Fortune; Auspicious"
"N1","逓","{""てい""}","{""かわ.る"",""たがいに""}","Relay; In Turn; Sending"
"N1","杜","{""と"",""とう"",""ず""}","{""もり"",""ふさ.ぐ"",""やまなし""}","Woods; Grove"
"N1","痘","{""とう""}","{}","Pox; Smallpox"
"N1","謄","{""とう""}","{}","Mimeograph; Copy"
"N1","寅","{""いん""}","{""とら""}","Sign Of The Tiger; 3-5am; Third Sign Of Chinese Zodiac"
